date;errorcode;nb
15052022;75;2431
15052022;23;696
15052022;51;198
15052022;5;141
15052022;53;95
15052022;67;57
15052022;100;56
15052022;7;53
15052022;57;28
15052022;4;23
15052022;3;21
15052022;40;16
15052022;56;15
15052022;35;8
15052022;34;8
15052022;61;5
15052022;52;4
15052022;14;2
15052022;156;1
16052022;0;16544823
16052022;24;235391
16052022;10;72941
16052022;1;15690
16052022;2;12328
16052022;8;10124
16052022;254;7712
16052022;17;6919
16052022;15;4476
16052022;75;2569
16052022;23;607
16052022;5;529
16052022;51;186
16052022;4;105
16052022;53;79
16052022;67;76
16052022;40;60
16052022;7;57
16052022;100;48
16052022;156;39
16052022;57;20
16052022;3;12
16052022;56;9
16052022;34;8
16052022;14;7
16052022;52;6
16052022;61;2
16052022;16;2
16052022;155;2
16052022;48;1
17052022;0;16233113
17052022;10;559487
17052022;24;316024
17052022;1;13899
17052022;2;11660
17052022;8;10123
17052022;254;8359
17052022;17;6910
17052022;15;4626
17052022;75;2642
17052022;5;663
17052022;23;621
17052022;51;202
17052022;53;96
17052022;4;83
17052022;100;59
17052022;7;50
17052022;67;49
17052022;40;31
17052022;156;29
17052022;57;17
17052022;34;15
17052022;35;10
17052022;56;7
17052022;3;7
17052022;52;6
17052022;16;3
17052022;14;2
17052022;48;1
17052022;216;1
18052022;0;16170464
18052022;10;285215
18052022;24;282281
18052022;1;13891
18052022;2;11151
18052022;8;10701
18052022;254;8689
18052022;17;7242
18052022;15;4831
18052022;75;2428
18052022;23;589
18052022;5;447
18052022;40;236
18052022;51;178
18052022;53;105
18052022;67;88
18052022;4;66
18052022;156;65
18052022;7;44
18052022;100;38
18052022;57;27
18052022;3;11
18052022;216;7
18052022;52;4
18052022;34;3
18052022;56;2
18052022;48;2
18052022;14;2
18052022;61;1
18052022;16;1
18052022;155;1
19052022;0;16663514
19052022;24;262766
19052022;10;117947
19052022;1;13960
19052022;2;12229
19052022;8;10536
19052022;254;8308
19052022;17;7012
19052022;15;4376
19052022;75;2319
19052022;23;628
19052022;5;425
19052022;51;184
19052022;100;147
19052022;53;104
19052022;40;101
19052022;4;101
19052022;67;52
19052022;7;46
19052022;34;22
19052022;57;21
19052022;35;13
19052022;156;13
19052022;56;10
19052022;52;10
19052022;61;9
19052022;3;9
19052022;216;9
19052022;48;6
19052022;14;4
19052022;155;1
20052022;0;17027113
20052022;24;351696
20052022;10;190966
20052022;1;15782
20052022;2;12563
20052022;8;10554
20052022;254;8680
20052022;17;7357
20052022;15;4521
20052022;75;2442
20052022;23;633
20052022;5;511
20052022;51;200
20052022;40;145
20052022;53;83
20052022;4;77
20052022;67;73
20052022;100;47
20052022;7;36
20052022;57;28
20052022;216;19
20052022;156;16
20052022;56;14
20052022;34;12
20052022;52;6
20052022;3;6
20052022;14;6
20052022;35;4
20052022;61;2
20052022;48;2
20052022;255;1
20052022;16;1
21052022;0;16348274
21052022;24;318466
21052022;10;39837
21052022;1;12845
21052022;2;12422
21052022;8;10995
21052022;254;7931
21052022;17;7190
21052022;15;4625
21052022;75;2340
21052022;23;578
21052022;5;205
21052022;51;173
21052022;53;118
21052022;40;78
21052022;67;59
21052022;7;43
21052022;56;40
21052022;216;36
21052022;4;32
21052022;100;28
21052022;57;24
21052022;156;24
21052022;34;21
21052022;35;18
21052022;3;15
21052022;52;6
21052022;48;3
21052022;16;2
21052022;14;2
21052022;66;1
21052022;218;1
22052022;0;15492209
22052022;24;273239
22052022;10;22287
22052022;2;12520
22052022;1;11294
22052022;8;10776
22052022;254;7911
22052022;17;6487
22052022;15;4595
22052022;75;2235
22052022;23;601
22052022;51;184
22052022;5;152
22052022;53;98
22052022;67;64
22052022;40;56
22052022;4;43
22052022;34;36
22052022;57;33
22052022;7;31
22052022;216;29
22052022;100;22
22052022;35;20
22052022;3;12
22052022;56;11
22052022;52;8
22052022;218;2
22052022;16;2
22052022;66;1
22052022;61;1
22052022;48;1
22052022;14;1
23052022;0;16303373
23052022;24;254175
23052022;10;59580
23052022;1;31474
23052022;2;12992
23052022;8;10503
23052022;254;9227
23052022;17;6472
23052022;15;4354
23052022;75;2301
23052022;5;671
23052022;23;637
23052022;51;219
23052022;67;182
23052022;4;100
23052022;53;86
23052022;40;83
23052022;7;42
23052022;216;21
23052022;100;17
23052022;57;16
23052022;156;14
23052022;56;13
23052022;3;12
23052022;52;9
23052022;35;6
23052022;34;5
23052022;61;3
23052022;48;2
23052022;14;2
24052022;0;16470171
24052022;24;258528
24052022;10;47209
24052022;1;15984
24052022;2;11943
24052022;8;10316
24052022;254;9114
24052022;17;6450
24052022;15;4352
24052022;75;2416
24052022;5;663
24052022;23;638
24052022;51;209
24052022;4;91
24052022;67;88
24052022;40;85
24052022;53;74
24052022;56;36
24052022;7;34
24052022;156;30
24052022;57;25
24052022;100;25
24052022;216;13
24052022;3;10
24052022;52;6
24052022;48;5
24052022;35;4
24052022;34;4
24052022;66;1
24052022;218;1
24052022;16;1
24052022;155;1
24052022;14;1
25052022;0;16767847
25052022;10;1014137
25052022;24;414651
25052022;1;17578
25052022;2;12214
25052022;8;10584
25052022;254;9022
25052022;17;7025
25052022;15;4808
25052022;75;2507
25052022;5;1133
25052022;23;636
25052022;4;312
25052022;156;280
25052022;51;215
25052022;40;193
25052022;53;82
25052022;67;60
25052022;7;47
25052022;57;30
25052022;100;22
25052022;34;19
25052022;35;13
25052022;155;11
25052022;56;6
25052022;52;6
25052022;3;5
25052022;61;4
25052022;48;4
25052022;66;3
25052022;255;1
25052022;16;1
26052022;0;16998127
26052022;10;459854
26052022;24;354684
26052022;1;13631
26052022;2;12174
26052022;8;10477
26052022;254;8704
26052022;17;7118
26052022;15;4610
26052022;75;2520
26052022;23;628
26052022;5;412
26052022;51;203
26052022;4;120
26052022;53;94
26052022;40;75
26052022;67;71
26052022;34;40
26052022;7;30
26052022;57;28
26052022;35;27
26052022;100;27
26052022;56;17
26052022;3;10
26052022;52;7
26052022;14;6
26052022;61;5
26052022;48;4
26052022;156;3
26052022;16;2
26052022;66;1
26052022;218;1
27052022;0;17123828
27052022;24;264236
27052022;10;48570
27052022;1;30985
27052022;2;12826
27052022;8;10517
27052022;254;8785
27052022;17;7260
27052022;5;5681
27052022;15;4610
27052022;75;2456
27052022;4;1406
27052022;23;576
27052022;51;184
27052022;40;98
27052022;53;92
27052022;67;69
27052022;7;49
27052022;156;32
27052022;57;21
27052022;34;21
27052022;3;21
27052022;100;15
27052022;52;7
27052022;35;6
27052022;61;5
27052022;56;5
27052022;16;4
27052022;155;3
27052022;14;3
27052022;66;2
27052022;216;2
27052022;48;1
27052022;218;1
28052022;0;16704394
28052022;24;271619
28052022;10;45927
28052022;1;12580
28052022;2;12480
28052022;8;10339
28052022;254;9096
28052022;17;7036
28052022;15;4667
28052022;75;2525
28052022;23;688
28052022;51;191
28052022;5;174
28052022;40;106
28052022;53;89
28052022;4;87
28052022;67;67
28052022;7;58
28052022;34;35
28052022;57;22
28052022;100;20
28052022;56;11
28052022;48;9
28052022;35;7
28052022;3;5
28052022;52;4
28052022;216;3
28052022;61;2
28052022;9;1
28052022;66;1
28052022;16;1
29052022;0;16432023
29052022;24;335382
29052022;10;30648
29052022;1;14051
29052022;2;12215
29052022;8;11654
29052022;254;8548
29052022;17;7716
29052022;15;4952
29052022;75;2592
29052022;23;721
29052022;5;330
29052022;51;229
29052022;40;150
29052022;4;140
29052022;7;131
29052022;53;106
29052022;67;81
29052022;57;41
29052022;34;14
29052022;35;13
29052022;100;13
29052022;56;10
29052022;48;10
29052022;214;8
29052022;52;6
29052022;3;6
29052022;61;3
29052022;16;2
29052022;14;2
30052022;0;16164050
30052022;24;268480
30052022;10;43451
30052022;1;14468
30052022;2;11680
30052022;8;10205
30052022;254;8585
30052022;17;7170
30052022;15;4320
30052022;75;2479
30052022;5;612
30052022;23;612
30052022;51;208
30052022;53;102
30052022;4;97
30052022;40;88
30052022;67;67
30052022;7;62
30052022;100;32
30052022;57;25
30052022;56;11
30052022;3;10
30052022;156;6
30052022;34;4
30052022;61;3
30052022;14;3
30052022;218;2
30052022;216;2
30052022;16;2
30052022;52;1
30052022;35;1
31052022;0;16542464
31052022;24;266081
31052022;10;44648
31052022;1;14803
31052022;2;12117
31052022;8;10428
31052022;254;10328
31052022;17;7232
31052022;15;4613
31052022;75;2517
31052022;5;836
31052022;23;701
31052022;51;230
31052022;4;99
31052022;40;93
31052022;53;69
31052022;67;64
31052022;7;40
31052022;57;23
31052022;56;15
31052022;3;15
31052022;100;11
31052022;216;9
31052022;34;7
31052022;35;6
31052022;14;6
31052022;61;4
31052022;155;4
31052022;52;3
31052022;66;2
31052022;48;1
31052022;16;1
31052022;156;1
01062022;0;16704055
01062022;24;436637
01062022;10;68018
01062022;1;14168
01062022;2;11898
01062022;8;10234
01062022;254;9972
01062022;17;7344
01062022;15;4820
01062022;75;2711
01062022;23;620
01062022;5;440
01062022;51;223
01062022;4;111
01062022;67;104
01062022;40;98
01062022;53;82
01062022;7;75
01062022;156;38
01062022;57;27
01062022;52;17
01062022;3;17
01062022;48;15
01062022;56;13
01062022;100;12
01062022;35;10
01062022;34;7
01062022;61;2
01062022;216;2
01062022;16;2
01062022;66;1
01062022;14;1
02062022;0;16760311
02062022;10;1162005
02062022;24;295018
02062022;1;13323
02062022;2;12145
02062022;8;10620
02062022;254;9900
02062022;17;7442
02062022;15;4822
02062022;75;2452
02062022;23;642
02062022;5;324
02062022;51;228
02062022;40;124
02062022;4;122
02062022;53;88
02062022;7;76
02062022;67;64
02062022;57;31
02062022;3;19
02062022;34;16
02062022;100;15
02062022;35;14
02062022;52;13
02062022;56;10
02062022;61;7
02062022;14;7
02062022;66;1
02062022;255;1
02062022;16;1
02062022;156;1
03062022;0;16990954
03062022;10;1408246
03062022;24;290314
03062022;1;14012
03062022;2;12447
03062022;8;11497
03062022;254;9365
03062022;17;7327
03062022;15;4800
03062022;75;2617
03062022;23;758
03062022;5;364
03062022;51;217
03062022;40;95
03062022;53;94
03062022;4;92
03062022;67;72
03062022;7;61
03062022;56;22
03062022;34;22
03062022;57;21
03062022;100;14
03062022;3;9
03062022;52;6
03062022;35;6
03062022;61;4
03062022;48;3
03062022;216;2
03062022;14;2
03062022;16;1
03062022;156;1
04062022;0;16560851
04062022;24;281264
04062022;10;42034
04062022;2;12488
04062022;1;12261
04062022;8;11316
04062022;254;7460
04062022;17;7124
04062022;15;4519
04062022;75;2466
04062022;23;717
04062022;51;208
04062022;5;169
04062022;53;97
04062022;40;80
04062022;67;47
04062022;156;45
04062022;4;37
04062022;7;33
04062022;100;22
04062022;57;20
04062022;56;18
04062022;35;14
04062022;3;10
04062022;52;9
04062022;34;7
04062022;155;5
04062022;66;3
04062022;48;2
04062022;218;2
04062022;14;2
04062022;61;1
04062022;255;1
04062022;16;1
05062022;0;15991265
05062022;24;278990
05062022;10;25462
05062022;2;12664
05062022;1;11456
05062022;8;11011
05062022;17;7160
05062022;254;6623
05062022;15;4433
05062022;75;2438
05062022;23;692
05062022;51;208
05062022;5;190
05062022;40;99
05062022;53;94
05062022;67;89
05062022;4;44
05062022;7;40
05062022;156;25
05062022;57;18
05062022;56;13
05062022;35;13
05062022;34;11
05062022;100;11
05062022;3;10
05062022;14;6
05062022;52;4
05062022;66;3
05062022;255;3
05062022;61;2
05062022;218;2
05062022;16;2
06062022;0;16043962
06062022;24;265463
06062022;10;34215
06062022;1;13486
06062022;2;12340
06062022;8;10591
06062022;17;7112
06062022;254;7009
06062022;15;4323
06062022;75;2295
06062022;23;671
06062022;5;670
06062022;51;225
06062022;4;141
06062022;40;84
06062022;67;69
06062022;53;62
06062022;7;41
06062022;156;22
06062022;57;21
06062022;56;18
06062022;52;13
06062022;34;11
06062022;3;6
06062022;100;6
06062022;255;4
06062022;16;4
06062022;48;3
06062022;14;3
06062022;35;2
06062022;66;1
06062022;61;1
07062022;0;16782715
07062022;24;257512
07062022;10;42676
07062022;1;13118
07062022;2;12179
07062022;8;10170
07062022;254;8336
07062022;17;6999
07062022;15;4222
07062022;75;2706
07062022;23;855
07062022;4;351
07062022;5;237
07062022;51;190
07062022;40;92
07062022;53;80
07062022;67;59
07062022;7;58
07062022;57;23
07062022;34;20
07062022;56;13
07062022;100;13
07062022;3;10
07062022;255;8
07062022;35;5
07062022;52;4
07062022;48;3
07062022;63;1
07062022;61;1
07062022;16;1
07062022;156;1
07062022;14;1
08062022;0;16868630
08062022;10;383293
08062022;24;271023
08062022;1;14277
08062022;2;12384
08062022;8;10544
08062022;254;8453
08062022;17;6512
08062022;15;4600
08062022;75;2499
08062022;23;639
08062022;5;412
08062022;4;290
08062022;51;230
08062022;40;91
08062022;7;78
08062022;53;69
08062022;67;61
08062022;57;34
08062022;100;18
08062022;56;14
08062022;3;12
08062022;35;6
08062022;34;6
08062022;61;5
08062022;52;5
08062022;255;3
08062022;156;3
08062022;66;2
08062022;16;2
08062022;48;1
08062022;14;1
09062022;0;16982910
09062022;24;329392
09062022;10;220872
09062022;1;14424
09062022;2;12273
09062022;8;10689
09062022;254;7967
09062022;17;6917
09062022;15;4988
09062022;75;2416
09062022;23;647
09062022;5;318
09062022;51;206
09062022;4;204
09062022;53;79
09062022;67;69
09062022;57;31
09062022;34;29
09062022;40;25
09062022;7;24
09062022;56;11
09062022;35;10
09062022;100;10
09062022;3;9
09062022;61;7
09062022;52;6
09062022;14;6
09062022;48;2
09062022;66;1
09062022;16;1
09062022;156;1
10062022;0;17422483
10062022;24;274304
10062022;10;47170
10062022;1;13887
10062022;2;13091
10062022;8;10599
10062022;254;8411
10062022;17;6866
10062022;15;4670
10062022;75;2626
10062022;23;680
10062022;5;392
10062022;51;209
10062022;4;187
10062022;53;80
10062022;67;67
10062022;57;34
10062022;7;26
10062022;100;26
10062022;40;22
10062022;56;14
10062022;34;11
10062022;61;8
10062022;35;6
10062022;14;5
10062022;52;4
10062022;3;4
10062022;48;2
10062022;66;1
10062022;255;1
10062022;156;1
11062022;0;16860582
11062022;24;329707
11062022;10;39035
11062022;2;13024
11062022;1;11865
11062022;8;11189
11062022;254;9295
11062022;17;7171
11062022;15;4737
11062022;75;2411
11062022;23;666
11062022;51;207
11062022;5;142
11062022;4;86
11062022;53;84
11062022;67;68
11062022;100;50
11062022;7;38
11062022;34;22
11062022;57;21
11062022;40;17
11062022;3;17
11062022;56;16
11062022;35;9
11062022;61;8
11062022;52;5
11062022;14;5
11062022;48;1
11062022;16;1
12062022;0;15916319
12062022;24;277707
12062022;10;23870
12062022;2;12370
12062022;1;10828
12062022;8;10590
12062022;254;9371
12062022;17;6698
12062022;15;4965
12062022;75;2477
12062022;23;674
12062022;51;211
12062022;5;158
12062022;53;92
12062022;67;72
12062022;7;52
12062022;4;52
12062022;57;23
12062022;156;23
12062022;14;14
12062022;34;12
12062022;3;12
12062022;56;11
12062022;40;10
12062022;100;8
12062022;35;6
12062022;52;4
12062022;61;3
12062022;16;3
12062022;66;1
12062022;155;1
13062022;0;16638211
13062022;24;259715
13062022;10;40257
13062022;1;14332
13062022;2;12546
13062022;8;10538
13062022;254;9485
13062022;17;6745
13062022;15;4360
13062022;75;2595
13062022;52;884
13062022;23;645
13062022;5;586
13062022;51;221
13062022;4;221
13062022;53;83
13062022;7;69
13062022;67;66
13062022;57;26
13062022;40;23
13062022;34;16
13062022;56;9
13062022;3;7
13062022;100;7
13062022;48;4
13062022;14;4
13062022;66;2
13062022;35;2
13062022;16;2
13062022;61;1
13062022;156;1
14062022;0;17264092
14062022;24;295799
14062022;10;41659
14062022;2;13852
14062022;1;13598
14062022;8;10864
14062022;254;9754
14062022;17;6421
14062022;52;6381
14062022;15;4450
14062022;75;2716
14062022;48;949
14062022;23;692
14062022;5;617
14062022;51;282
14062022;4;175
14062022;53;73
14062022;40;64
14062022;7;61
14062022;67;55
14062022;100;27
14062022;57;24
14062022;34;16
14062022;56;10
14062022;35;6
14062022;3;5
14062022;14;4
14062022;156;2
14062022;155;2
14062022;61;1
14062022;16;1
15062022;0;16979920
15062022;24;380463
15062022;10;43170
15062022;1;14760
15062022;2;13282
15062022;8;11534
15062022;254;8718
15062022;17;6781
15062022;15;4568
15062022;75;2705
15062022;23;755
15062022;5;495
15062022;51;217
15062022;4;173
15062022;40;98
15062022;53;93
15062022;67;67
15062022;100;42
15062022;7;39
15062022;57;20
15062022;34;15
15062022;35;9
15062022;3;8
15062022;56;6
15062022;255;6
15062022;52;5
15062022;48;3
15062022;16;2
15062022;11;2
15062022;66;1
16062022;0;17127005
16062022;24;283784
16062022;10;41674
16062022;2;13365
16062022;1;13080
16062022;8;11559
16062022;254;8389
16062022;17;6858
16062022;15;4540
16062022;75;2788
16062022;23;726
16062022;5;398
16062022;51;263
16062022;4;158
16062022;53;72
16062022;67;63
16062022;7;44
16062022;35;40
16062022;52;33
16062022;40;24
16062022;57;21
16062022;56;17
16062022;48;16
16062022;34;14
16062022;3;14
16062022;61;2
16062022;100;2
16062022;66;1
16062022;255;1
16062022;16;1
16062022;156;1
16062022;14;1
17062022;0;17223852
17062022;24;267949
17062022;10;69856
17062022;1;14116
17062022;2;13424
17062022;8;11394
17062022;254;10033
17062022;17;7037
17062022;15;4473
17062022;75;2698
17062022;23;640
17062022;5;570
17062022;35;273
17062022;51;268
17062022;4;228
17062022;53;114
17062022;67;84
17062022;40;58
17062022;7;45
17062022;57;31
17062022;56;15
17062022;3;12
17062022;34;10
17062022;61;6
17062022;52;4
17062022;14;4
17062022;48;2
17062022;255;2
17062022;16;2
17062022;100;2
17062022;66;1
17062022;156;1
18062022;0;16828449
18062022;24;299476
18062022;10;37209
18062022;2;13154
18062022;1;12690
18062022;254;11140
18062022;8;10977
18062022;17;7588
18062022;15;4491
18062022;75;2550
18062022;35;1346
18062022;23;654
18062022;5;407
18062022;51;247
18062022;4;149
18062022;100;123
18062022;53;88
18062022;67;74
18062022;34;49
18062022;7;41
18062022;40;36
18062022;57;30
18062022;56;24
18062022;3;9
18062022;61;5
18062022;14;5
18062022;52;4
18062022;66;1
18062022;48;1
18062022;16;1
19062022;0;16426661
19062022;24;276999
19062022;10;25438
19062022;2;13031
19062022;1;12226
19062022;8;12013
19062022;254;9705
19062022;17;7114
19062022;15;4588
19062022;75;2757
19062022;35;1484
19062022;23;659
19062022;5;331
19062022;51;202
19062022;7;133
19062022;4;131
19062022;53;114
19062022;67;70
19062022;40;35
19062022;100;20
19062022;57;19
19062022;34;15
19062022;56;14
19062022;3;12
19062022;52;2
19062022;48;2
19062022;61;1
19062022;16;1
19062022;155;1
19062022;14;1
20062022;0;17281462
20062022;24;267788
20062022;10;39886
20062022;1;27460
20062022;2;13001
20062022;8;10893
20062022;254;9856
20062022;17;7155
20062022;5;5097
20062022;15;4291
20062022;75;2438
20062022;4;1384
20062022;23;682
20062022;51;211
20062022;156;164
20062022;53;101
20062022;35;90
20062022;67;68
20062022;7;66
20062022;40;26
20062022;57;25
20062022;56;17
20062022;100;16
20062022;3;13
20062022;34;11
20062022;52;8
20062022;61;4
20062022;48;4
20062022;16;4
20062022;14;3
20062022;21;2
21062022;0;17030009
21062022;10;664933
21062022;24;314440
21062022;1;20014
21062022;2;12935
21062022;8;10670
21062022;254;7937
21062022;17;7727
21062022;15;4464
21062022;75;2661
21062022;5;1740
21062022;23;617
21062022;4;487
21062022;51;239
21062022;53;112
21062022;67;74
21062022;7;68
21062022;34;31
21062022;100;31
21062022;57;21
21062022;40;18
21062022;56;17
21062022;3;12
21062022;48;6
21062022;35;6
21062022;14;5
21062022;52;3
21062022;61;2
21062022;16;2
21062022;255;1
22062022;0;16784598
22062022;10;943152
22062022;24;367704
22062022;1;13409
22062022;2;12269
22062022;254;12079
22062022;8;11151
22062022;17;7545
22062022;15;4761
22062022;75;2731
22062022;23;704
22062022;5;366
22062022;51;241
22062022;4;142
22062022;53;95
22062022;67;80
22062022;100;60
22062022;7;46
22062022;57;43
22062022;56;22
22062022;34;19
22062022;40;13
22062022;3;13
22062022;48;10
22062022;14;8
22062022;35;7
22062022;214;7
22062022;16;4
22062022;255;2
22062022;52;1
23062022;0;17122034
23062022;24;307343
23062022;10;300820
23062022;1;30762
23062022;2;12159
23062022;254;11941
23062022;8;11001
23062022;17;7695
23062022;15;4736
23062022;75;2936
23062022;35;732
23062022;23;689
23062022;5;307
23062022;51;226
23062022;4;129
23062022;53;94
23062022;7;67
23062022;67;54
23062022;100;46
23062022;40;39
23062022;57;30
23062022;3;10
23062022;56;8
23062022;34;7
23062022;156;6
23062022;48;5
23062022;52;3
23062022;14;2
23062022;66;1
23062022;61;1
24062022;0;17649168
24062022;10;379006
24062022;24;273111
24062022;1;14823
24062022;2;12795
24062022;254;11762
24062022;8;11089
24062022;17;7466
24062022;15;4797
24062022;75;2746
24062022;35;1507
24062022;23;700
24062022;5;560
24062022;51;266
24062022;4;194
24062022;100;175
24062022;67;80
24062022;53;72
24062022;7;44
24062022;57;38
24062022;40;24
24062022;3;15
24062022;56;14
24062022;52;4
24062022;34;4
24062022;48;3
24062022;255;3
24062022;155;2
24062022;66;1
24062022;61;1
24062022;218;1
24062022;16;1
24062022;156;1
24062022;14;1
25062022;0;17506457
25062022;24;380665
25062022;10;181409
25062022;254;12874
25062022;2;12762
25062022;1;12433
25062022;8;11922
25062022;17;8129
25062022;15;4833
25062022;75;2817
25062022;35;2265
25062022;23;696
25062022;51;253
25062022;5;192
25062022;53;133
25062022;67;79
25062022;4;77
25062022;100;51
25062022;40;48
25062022;7;41
25062022;57;27
25062022;156;22
25062022;56;17
25062022;3;10
25062022;52;6
25062022;34;5
25062022;61;4
25062022;14;3
25062022;66;2
25062022;65;2
25062022;63;2
25062022;218;1
25062022;155;1
26062022;0;15729637
26062022;24;275171
26062022;10;61636
26062022;254;11851
26062022;2;11699
26062022;8;11520
26062022;1;11282
26062022;17;8216
26062022;15;5013
26062022;75;2679
26062022;23;704
26062022;51;211
26062022;35;181
26062022;5;165
26062022;53;144
26062022;67;78
26062022;100;43
26062022;4;42
26062022;57;40
26062022;7;32
26062022;40;18
26062022;66;13
26062022;56;13
26062022;3;8
26062022;34;7
26062022;52;6
26062022;156;4
26062022;61;2
26062022;14;2
26062022;16;1
27062022;0;15896287
27062022;24;275978
27062022;10;34872
27062022;1;20342
27062022;2;13060
27062022;8;11374
27062022;254;10270
27062022;17;7237
27062022;15;4898
27062022;75;2888
27062022;5;721
27062022;23;653
27062022;4;524
27062022;51;244
27062022;53;105
27062022;67;65
27062022;7;51
27062022;57;40
27062022;40;30
27062022;100;29
27062022;56;19
27062022;3;8
27062022;52;7
27062022;48;5
27062022;34;5
27062022;14;1
28062022;0;16497454
28062022;24;477296
28062022;10;51054
28062022;2;13001
28062022;1;12883
28062022;254;11713
28062022;8;10964
28062022;17;6901
28062022;15;4632
28062022;75;2915
28062022;5;753
28062022;23;648
28062022;4;221
28062022;51;207
28062022;53;86
28062022;7;50
28062022;67;43
28062022;57;24
28062022;56;20
28062022;40;20
28062022;100;12
28062022;34;11
28062022;3;10
28062022;155;5
28062022;35;4
28062022;66;2
28062022;52;2
28062022;48;2
28062022;61;1
28062022;16;1
28062022;14;1
29062022;0;16750704
29062022;24;339509
29062022;10;61968
29062022;1;19018
29062022;2;13361
29062022;8;11206
29062022;254;8978
29062022;17;7415
29062022;15;4915
29062022;5;2875
29062022;75;2776
29062022;4;910
29062022;23;665
29062022;156;357
29062022;51;192
29062022;40;113
29062022;53;84
29062022;67;74
29062022;7;65
29062022;57;34
29062022;35;16
29062022;100;15
29062022;3;14
29062022;61;10
29062022;52;9
29062022;56;8
29062022;34;8
29062022;14;7
29062022;66;4
29062022;48;4
29062022;255;1
30062022;0;17424370
30062022;24;298457
30062022;10;46511
30062022;1;13693
30062022;2;13462
30062022;254;12037
30062022;8;11331
30062022;17;7349
30062022;15;4774
30062022;75;2994
30062022;23;682
30062022;5;679
30062022;51;198
30062022;4;191
30062022;53;88
30062022;156;72
30062022;67;53
30062022;40;48
30062022;7;38
30062022;100;38
30062022;57;32
30062022;52;10
30062022;35;10
30062022;56;6
30062022;48;5
30062022;3;5
30062022;255;5
30062022;61;3
30062022;155;3
30062022;14;3
30062022;66;2
30062022;16;2
30062022;34;1
30062022;218;1
01072022;0;17599705
01072022;24;321904
01072022;10;64025
01072022;2;13775
01072022;1;13088
01072022;8;11939
01072022;254;10489
01072022;17;7580
01072022;15;4735
01072022;75;2941
01072022;5;761
01072022;23;705
01072022;51;259
01072022;35;257
01072022;4;149
01072022;53;99
01072022;67;82
01072022;7;43
01072022;57;33
01072022;40;32
01072022;100;15
01072022;56;11
01072022;52;11
01072022;3;11
01072022;48;6
01072022;61;2
01072022;14;2
01072022;65;1
01072022;63;1
01072022;16;1
02072022;0;16978424
02072022;24;328118
02072022;10;49610
02072022;2;13603
02072022;1;12970
02072022;8;11693
02072022;254;8814
02072022;17;7176
02072022;15;4637
02072022;75;2725
02072022;23;836
02072022;5;376
02072022;51;297
02072022;53;133
02072022;4;65
02072022;67;53
02072022;40;37
02072022;7;36
02072022;57;24
02072022;100;24
02072022;56;21
02072022;35;16
02072022;52;6
02072022;3;5
02072022;255;5
02072022;34;4
02072022;61;3
02072022;16;3
02072022;48;2
03072022;0;16293980
03072022;24;298370
03072022;10;23601
03072022;2;12961
03072022;1;11254
03072022;8;10952
03072022;254;8047
03072022;17;6596
03072022;15;4669
03072022;75;2700
03072022;23;575
03072022;5;372
03072022;51;260
03072022;40;256
03072022;53;89
03072022;67;76
03072022;4;46
03072022;7;41
03072022;57;26
03072022;56;22
03072022;35;16
03072022;52;14
03072022;61;12
03072022;100;11
03072022;3;6
03072022;34;5
03072022;48;3
03072022;14;2
03072022;255;1
03072022;16;1
03072022;156;1
04072022;0;16640141
04072022;24;271470
04072022;10;51253
04072022;1;14254
04072022;2;13346
04072022;8;10681
04072022;254;9007
04072022;17;7396
04072022;15;4518
04072022;75;2661
04072022;23;733
04072022;5;510
04072022;4;264
04072022;51;227
04072022;53;105
04072022;67;60
04072022;7;57
04072022;40;47
04072022;57;36
04072022;52;12
04072022;56;11
04072022;100;8
04072022;61;5
04072022;14;5
04072022;3;4
04072022;48;3
04072022;16;3
04072022;156;2
04072022;155;2
04072022;66;1
04072022;35;1
04072022;34;1
04072022;21;1
05072022;0;16414382
05072022;24;416008
05072022;10;44369
05072022;2;15821
05072022;1;13954
05072022;8;11140
05072022;254;7258
05072022;17;7171
05072022;15;4964
05072022;75;2968
05072022;23;709
05072022;5;482
05072022;51;242
05072022;4;124
05072022;156;113
05072022;53;90
05072022;67;68
05072022;40;58
05072022;7;40
05072022;57;35
05072022;3;13
05072022;56;12
05072022;52;12
05072022;48;11
05072022;100;7
05072022;34;5
05072022;35;3
05072022;218;2
05072022;16;2
05072022;155;1
05072022;14;1
06072022;0;16878391
06072022;24;300982
06072022;10;43946
06072022;1;13524
06072022;2;13442
06072022;8;10970
06072022;17;7436
06072022;254;7085
06072022;15;4965
06072022;75;2986
06072022;23;735
06072022;5;550
06072022;4;235
06072022;51;213
06072022;67;82
06072022;53;80
06072022;7;75
06072022;57;39
06072022;40;38
06072022;100;23
06072022;3;17
06072022;52;12
06072022;56;10
06072022;48;3
06072022;16;3
06072022;255;2
06072022;66;1
06072022;61;1
06072022;34;1
07072022;0;17599306
07072022;24;286701
07072022;10;38437
07072022;2;14360
07072022;1;13874
07072022;8;11086
07072022;254;9257
07072022;17;7643
07072022;15;5078
07072022;75;2638
07072022;23;717
07072022;5;367
07072022;51;247
07072022;4;151
07072022;53;86
07072022;67;59
07072022;7;52
07072022;40;43
07072022;57;31
07072022;56;21
07072022;3;16
07072022;35;10
07072022;156;7
07072022;52;6
07072022;34;5
07072022;48;4
07072022;100;4
07072022;255;2
07072022;66;1
07072022;16;1
07072022;14;1
08072022;0;17679849
08072022;24;307857
